Gene.symbol	Gene.ID	adj.P.Val	logFC
		0.012105613490607	-0.774791036962223
IQGAP1	8826	0.012105613490607	-0.782378085208887
		0.0121072808439449	-0.583969777111109
MMP15	4324	0.0121153198982177	0.405988870633334
		0.0121192386466183	0.865178095764446
PMF1-BGLAP///PMF1	100527963///11243	0.0121192386466183	0.412942515571109
		0.0121192386466183	0.552389323235555
		0.0121258686355283	-0.593456018053334
		0.0121258686355283	-0.368795318911111
IGFBP6///C12orf57	3489///113246	0.0121395738619864	0.430517508100001
		0.0121544387149716	0.306886139688891
MED24	9862	0.0121677988880671	0.310433330971112
		0.0121786733027446	0.355821712928891
ITGA7	3679	0.012183415195788	0.57608180131778
		0.01219153128916	-0.569467740384443
MAP3K14-AS1	100133991	0.0121947186712152	-0.400905906206664
LCE4A	199834	0.0121954233186825	0.36677778634889
SLC30A6	55676	0.0121954233186825	-0.764016049902222
DDX11L9///DDX11L5///DDX11L1///DDX11L10///DDX11L16///DDX11L2///DDX11L5	100288486///100287596///100287102///100287029///727856///84771///100287596	0.0122104574328036	0.557158341262226
TM4SF5	9032	0.0122133980663151	0.359042098704446
PDE6D///PDE6D	5147///5147	0.0122133980663151	-0.665269948124447
RASSF6	166824	0.0122133980663151	-1.25960508562889
		0.0122133980663151	0.790169095335557
DEPDC7	91614	0.0122133980663151	0.628538192844444
		0.0122170778361082	0.165869577608889
CRSP8P///MED27	441089///9442	0.0122399656345166	-0.645762517606665
SMAP2	64744	0.0122426893098358	-0.925254149977771
SLC35A4	113829	0.0122568624698895	-0.39088951576222
C11orf80	79703	0.0122678676065481	-1.2196605344
BIVM-ERCC5///BIVM	100533467///54841	0.0122701896342826	1.10205175128889
		0.0122704232263242	-0.326766890122222
		0.0122755388122025	0.720132965800001
		0.0122949877848872	0.436582100688891
RAB12	201475	0.0123343766926216	-0.427929783113333
TAOK2	9344	0.0123432544188944	-0.330627875559998
GJB6	10804	0.0123571177858888	-0.491224772691109
TFAP4	7023	0.0123587425181198	-0.298860164751108
		0.0123803173315259	-0.644340309375556
TOM1L2	146691	0.0123975632038261	-0.339314396308888
MYO1D	4642	0.0124008685957818	-1.14786519973555
DCPS	28960	0.0124008685957818	0.336954596851111
YEATS4	8089	0.0124026868063103	0.440107041937781
		0.0124060202271807	-0.381849610333331
M1AP	130951	0.0124066226782154	0.535233743288892
		0.0124269651098247	-0.544998541751109
		0.0124384379925603	0.521324296115557
TCEA2	6919	0.0124509541651262	-0.448899820573332
GPN1	11321	0.0124510463474193	0.363091959222221
RNPC3	55599	0.0124510463474193	-0.594633405620001
		0.012474004458531	-0.465004626580001
PDZK1IP1	10158	0.0124830278089743	0.670966259753336
HIST1H4A	8359	0.0124898210495067	1.06308460213556
VWF	7450	0.012501397262056	0.779932737551111
ITIH4	3700	0.012537314944372	-0.501054591415554
		0.0125585575746394	-0.511310367515556
		0.0125585575746394	0.728044662040007
		0.0125620705813855	-0.403161183079998
UBE2Q2	92912	0.0125683007285601	0.344234810944448
PIGF	5281	0.012568868920423	-1.00651204904889
TMEM120B	144404	0.0125694266742634	0.62946799273778
FAM160B1	57700	0.0125756957923173	0.565971440011113
ZNF384	171017	0.0125846857230356	-0.4435270936
ZNF680	340252	0.0125846857230356	-1.05326351992667
		0.0125846857230356	-0.346394159995553
USP45	85015	0.0125846857230356	-1.19940446053555
WTH3DI///RAB6C///RAB6A	150786///84084///5870	0.0126005660408422	-0.550383137164442
BRD4	23476	0.0126231153099517	-0.467235294882222
		0.0126231153099517	-1.20153358966223
		0.0126255794309685	-0.375824221728889
TMEM25	84866	0.0126358191799098	-0.492963027288889
ADAM17	6868	0.0126358191799098	0.57802186485778
		0.0126558234719987	-0.756185768591112
		0.0126558234719987	-0.485302263362222
		0.0126593434554043	-0.642849741699999
FAM50A	9130	0.0126703920458622	-0.545493697328888
		0.0127040748230154	0.297192717215557
DAP3	7818	0.0127324307659793	0.410041761986662
LMBR1L	55716	0.0127324307659793	-0.381100769208891
GPR84	53831	0.0127462470083508	1.17851492161778
		0.0127585971491027	-0.759533179877775
FAM215A	23591	0.0127585971491027	-0.353796587451111
LRRC75A	388341	0.0127842730136046	-0.532691076495555
UBE2G2	7327	0.012789645284298	0.190317421391109
		0.012791296092523	0.771753389531113
		0.0128179598665519	-0.423843512468887
HMGA1	3159	0.0128245241586567	0.388652848006667
FAM71F1	84691	0.012829858149106	-0.290766506157778
		0.012829858149106	-0.898412636653333
MED1	5469	0.0128382060640109	-0.56614230661555
SDCCAG3	10807	0.0128382060640109	-0.296824802455554
MEN1	4221	0.0128445571225175	-0.385816398106667
		0.012873412356136	-0.935998175344444
		0.012873412356136	1.15727833290444
		0.012882998966083	-0.33339190643111
MMS22L	253714	0.012882998966083	0.580638082320001
		0.0128904513379727	0.905280356971111
ACSS2	55902	0.0129070651251562	0.765231459506671
		0.012907373073261	0.39850431064
		0.0129271671196185	0.29297161348889
		0.0129274153331097	0.239765450355556
AK9	221264	0.0129357221226041	-0.41289192452
		0.0129674443446683	-0.790140069866668
N4BP1	9683	0.0129786703677125	-0.402294275335549
UBALD2	283991	0.0129815782078157	-0.470434602508888
		0.0129873068069419	0.579376977071113
		0.0129873724297254	0.870532021015559
		0.0129956873134154	0.807324643224447
SRRM2	23524	0.0129956873134154	-0.413350083146664
CASZ1	54897	0.0129956873134154	-0.363142121673335
PPP1R32	220004	0.0130034498232026	-0.297026902326664
MARCH7	64844	0.013004098769389	-0.267776520919996
		0.0130110393176885	-0.257740890777777
FAM65A	79567	0.0130140691782754	-0.659521160435555
		0.0130142437990568	-0.565432419088886
SNORD36A///SNORD36C///RPL7A	26815///26813///6130	0.0130153418880243	-0.90638535347111
TMEM86A	144110	0.0130153418880243	-0.450908903993334
		0.0130291167579252	0.629064914651112
UBIAD1	29914	0.0130379216545034	-0.293845467799997
USF3	205717	0.0130379216545034	-0.93874843951111
		0.0130379216545034	-1.21992650761778
		0.0130428837431021	-1.06570382324889
UBE3C	9690	0.0130733493633682	-0.264622421228889
NPHP3-ACAD11///NPHP3	100532724///27031	0.0130913959552094	-0.487876388195552
FUT11	170384	0.0130914107189237	-0.442708805773329
		0.0130979311846362	1.28431649086667
ARL17B///ARL17A///NBR2///NBR2	100506084///51326///10230///10230	0.013100684186061	-0.62169204740667
WDR83	84292	0.0131097813476764	-0.236132390728887
STXBP6	29091	0.013124545380728	0.37883782255778
		0.0131273762203413	0.603355854451111
CCDC134	79879	0.0131319624657892	-0.303088804655554
1060P11.3///KIR2DS2///KIR2DL5B///KIR3DL3///KIR2DL5A///KIR3DS1///KIR3DL2///KIR3DL1///KIR2DS5///KIR2DS4///KIR2DS3///KIR2DS1///KIR2DL4///KIR2DL3///KIR2DL2///KIR2DL1///KIR3DS1///KIR3DL2///KIR3DL1///KIR2DS5///KIR2DS3///KIR2DL1	100506173///100132285///553128///115653///57292///3813///3812///3811///3810///3809///3808///3806///3805///3804///3803///3802///3813///3812///3811///3810///3808///3802	0.0131382257156591	-0.682040804386665
C14orf119	55017	0.0131382257156591	-0.79985731736
		0.0131382257156591	-1.15891514788889
NEDD9	4739	0.0131382257156591	-1.10907566916
		0.0131382257156591	-0.46975207703111
SNORA80B	100302743	0.0131446030182693	0.48027026849778
RPL22	6146	0.0131602544544465	1.13762648840222
MTSS1	9788	0.0131602544544465	-1.42666664037333
HDAC6	10013	0.0131763381014966	0.320570845928891
		0.0131827250460938	-0.674410873988887
RGL2	5863	0.0131851690806363	-0.432233297906663
FKBP4	2288	0.0131923210646371	0.566463318331113
TOPORS	10210	0.0131923210646371	0.549849199493336
FAR2	55711	0.0132057839006327	1.51553124230445
CYP4F22	126410	0.0132057839006327	-0.500542241766666
HEXDC	284004	0.0132074636611249	-0.282319289248889
		0.0132156875300344	0.421647566166667
FOXE1	2304	0.0132161090566416	0.447033646577777
		0.013226448167246	0.461812432237781
KRTAP4-7///KRTAP4-9///KRTAP4-8///KRTAP4-11///KRTAP4-2///KRTAP4-5///KRTAP4-4///KRTAP4-12///KRTAP4-6///KRTAP4-7	100132476///100132386///728224///653240///85291///85289///84616///83755///81871///100132476	0.0132557748820825	0.466133476188891
PRR34	55267	0.0132597393793785	-0.371915936117777
GCC2	9648	0.013267362728857	-0.636128279164446
HIST2H2BD	337874	0.013267362728857	1.13541842908222
LOC101929950///LOC440434///NPEPPS	101929950///440434///9520	0.0132758858821986	0.265270854197778
ANKRD13B	124930	0.0132758858821986	0.327961348326668
RNASEH2C	84153	0.0132854225957088	0.45070715646889
		0.0132946992633885	0.454405629355555
		0.0132958827375031	-0.567928511442223
ABCG1	9619	0.0132958827375031	-0.590338553304445
RNF213	57674	0.0133022943269405	-0.538604092871111
LOC100419773	100419773	0.0133159381163088	-0.606545304399999
		0.0133205773607714	-0.32849616662222
ZNF385C	201181	0.0133282322670052	0.49395486216889
KRT8P41	283102	0.0133357858013429	-0.479707594126665
SNORA71A	26777	0.0133357858013429	0.703753939657778
		0.013336027546803	-0.284201398055555
CEACAM6	4680	0.0133398286436526	1.04484927644889
TMEM50A	23585	0.0133398286436526	-0.565836068373329
HECTD3	79654	0.0133572917604473	-0.385075960193334
PPT2-EGFL8///AGPAT1	100532746///10554	0.0133572917604473	0.3453497749
APOBEC3F	200316	0.0133572917604473	-0.973138470764442
MDN1	23195	0.0133623916966223	0.614909060475557
TCTA	6988	0.0133628150936353	0.4630249303
GIMAP1-GIMAP5///GIMAP1	100527949///170575	0.0133628150936353	-1.64150746299778
USP2	9099	0.0133695190308481	0.323797828562222
		0.0133695190308481	0.608031948151114
		0.0133705529041932	-0.272041398615556
TGIF1	7050	0.0133757935364131	0.492253295242222
DPCD///DPCD	25911///25911	0.0133946275572504	0.447642573044447
RMI1	80010	0.0133946275572504	0.634004590317779
LRRC66	339977	0.0133946275572504	-0.237662562433334
ORC3	23595	0.0133946275572504	-0.510254538522222
		0.0133946275572504	0.293508733644446
SULT1C4	27233	0.0133987138196269	0.920818626435556
WDR86	349136	0.0134078658043446	0.382828619897778
PTPDC1	138639	0.0134078658043446	-0.410297836162222
FAM160B2	64760	0.0134157297033129	-0.431011130340003
CFAP97	57587	0.0134203653016718	-1.12652041277555
RNF126	55658	0.0134203653016718	-0.410458496495555
		0.0134203653016718	-1.45412652194667
		0.0134203653016718	0.567339937213332
ST7L	54879	0.0134203653016718	-0.508245818373331
KANSL1L	151050	0.0134397671426461	-0.690823041204442
		0.0134525929637757	-0.373615295453334
ERMAP	114625	0.0134525929637757	0.663217464586669
		0.0135142628614424	0.704452779846666
		0.0135163297212673	0.34132816120889
ANKRD31	256006	0.0135224721652101	-0.601740663057778
		0.0135224721652101	-0.404529083519999
		0.0135266699760544	-0.73082190098
P2RX4	5025	0.0135314619055178	0.685425142428887
EEF1A1///EEF1A1	1915///1915	0.0135314619055178	0.173607390244447
KAT8	84148	0.0135314619055178	0.44591989938222
TBC1D26	353149	0.013532170910541	-0.35620901168222
GORASP2	26003	0.0135634018121726	-0.648933177159998
		0.0135658874704543	0.384663940257779
		0.013577788258594	0.276438730882224
SLC5A3	6526	0.0135855895582952	0.492169711511112
ACAD8	27034	0.0135989770774554	-0.286839126717777
		0.0136153356064963	-0.466551833537777
		0.0136161733530342	-0.54614881545111
PEX5	5830	0.0136161733530342	0.427303902546665
GYS1	2997	0.0136161733530342	0.33185501222
		0.0136207712717778	0.39797598930889
ALCAM	214	0.0136222194588171	0.883760767346669
		0.0136462950898058	0.269959925126667
		0.0136532437880778	-0.762297046357779
EMC10	284361	0.0136637202729019	0.409213503875553
HYDIN2///HYDIN	100288805///54768	0.0136679939771674	-0.198596679653334
POT1	25913	0.0136679939771674	-0.508600300971108
CCDC110	256309	0.0136699585583337	-0.238897028133333
		0.0136749400100266	-0.65257514443111
TTC16	158248	0.0136786328368212	-0.407253149084442
IFT80	57560	0.0136942722360256	0.920957689111112
CTNNBL1	56259	0.0136943315284001	0.573435912135558
ETFB	2109	0.0137085970376682	0.424606898677782
MFAP1	4236	0.0137202144944836	0.492827204362223
C1QL1	10882	0.0137348216107838	0.425352181546669
		0.0137472208834739	0.751902135102222
		0.0137472208834739	0.631588444426666
SGPP2	130367	0.0137676809313954	-0.969058488702223
UBR5	51366	0.0137676809313954	0.368832038015555
PHF13	148479	0.0137682527027847	0.317206387326667
LYSMD2	256586	0.0137682527027847	-0.372317816315554
		0.0137734582344629	-0.497605085599998
XAB2	56949	0.0137796404376753	-0.361316286595553
		0.0137799227250104	-0.511186340526665
HERC3	8916	0.0137812936174873	-0.284172381328887
MYL3	4634	0.0137926066144034	-0.344481119593333
SPATA9	83890	0.0138009634924001	0.231207014102222
		0.0138146887645316	-0.419250875582224
SPTB	6710	0.0138304750051164	0.849233466833334
UBE2F-SCLY///SCLY	100533179///51540	0.0138304750051164	-0.395207699088889
		0.0138304750051164	-0.576058035155556
CTSL	1514	0.0138368342069819	1.56722169283556
CUBN	8029	0.0138424140209151	-0.891313870184446
		0.0138431288725969	-0.558244618737775
GPR89A///GPR89B	653519///51463	0.0138623250607181	-0.901729862155553
		0.0139072574001395	0.464558572035558
DERA	51071	0.0139116233952478	0.580149607775558
		0.0139189120572418	-0.410728070375555
		0.0139375110993803	-0.856974309579999
		0.0139375110993803	-0.462722448595557
		0.0139442914935615	0.261570203624446
SSX2IP	117178	0.0139442914935615	0.884311479073337
		0.0139545195172674	-0.988095052355554
		0.0139555654424038	0.55729529824889
F8A3///F8A2///F8A1	474384///474383///8263	0.0139562545568085	-1.05760898110667
		0.0139564975733339	-0.364990936833333
GCSAM	257144	0.013961686690101	-1.48266959711778
SNORD32B	692092	0.013961686690101	-0.583430048326666
MIR600HG	81571	0.013961686690101	-0.948795952637778
KLF16	83855	0.013961686690101	0.334283434302223
KIAA1211L	343990	0.0139656023131744	0.39003090424
RNF169	254225	0.0139701002376866	-0.434541426953336
TADA2A	6871	0.0139701002376866	0.426571237144447
		0.0139711833922428	0.243876451222224
		0.0139711833922428	0.313363672162223
		0.0139714866257445	-0.332186877297778
PEX1	5189	0.0139893745020184	-0.570985128766666
NPPC	4880	0.0140194229103874	0.492103510204447
		0.0140210342425471	-1.00143260034222
		0.0140210342425471	0.948327451995557
		0.0140291285855046	0.465355551011111
LOC100132356	100132356	0.0140385441107136	-0.444680069468888
HSFX1///HSFX2	100506164///100130086	0.0140497962838014	-0.222771936555555
HCG27	253018	0.0140534300044263	-0.58572596408889
		0.0140564251079657	-1.60391095580889
		0.0140759716598831	-0.259757761511109
		0.0140766130013545	0.697192250571113
		0.0140771682469557	-0.425214540006666
		0.0140800851031998	0.183755046444444
ITGA2	3673	0.0140843457337821	0.999283811971113
		0.0140918076120255	-0.977519266553332
ARHGAP5	394	0.0140961203506602	-0.895801158031112
NDC80	10403	0.0140964147933382	1.02746532409778
		0.0141149962146665	-0.39837419806444
		0.0141246491087846	0.373919191520001
		0.0141246491087846	-0.473415859402223
		0.0141246491087846	0.528177319788889
FLJ35934	400579	0.0141246491087846	0.440862031455557
		0.0141302627527324	0.416141996844445
CYP2C18	1562	0.0141405660047499	0.252777712933334
		0.0141429676016327	-0.619106088742226
SLC6A5	9152	0.014162951811883	0.231229782157779
EREG	2069	0.0141639388541388	2.15529927605334
		0.0141772541671259	-0.497439067528887
		0.0142093058756273	0.219913008828889
AGAP5///AGAP9///AGAP12P///AGAP6///AGAP11///AGAP4	729092///642517///414224///414189///119385///119016	0.0142155773856498	-0.535884001042223
MPZL3	196264	0.0142471123536163	-0.710648138759998
PPWD1	23398	0.014250967669289	-0.451686824040001
CTSK	1513	0.0142750732349336	-0.773953152871112
CCDC53	51019	0.0142750732349336	-0.933358044479999
ZNF552	79818	0.0142750732349336	-0.546053703653333
PPP3R1	5534	0.0142766868427866	0.540932265933336
		0.0142866705608479	0.379305095871112
DNAH6	1768	0.0142866705608479	-0.630069175604446
CD109	135228	0.0143054955976129	1.72966300283111
LOC728283	728283	0.0143054955976129	0.299674468431112
MIR4435-2HG///LINC00152	541471///112597	0.0143143320630136	0.737454835220005
SAMD3	154075	0.014316535766209	-1.74496771867778
CD9	928	0.014318818926479	1.30928042557334
SETD5	55209	0.0143332971314906	-0.381958728264445
		0.014335457238233	-0.922409501077776
		0.0143570824568346	0.315442905102223
OCLM	10896	0.0143599236422698	-0.683198682471112
B9D2	80776	0.0143701094715733	-0.340858988955556
FKBP3	2287	0.0143737900707292	0.807681552508892
HDAC7	51564	0.0143743245834859	-0.298259166268889
		0.0143830682095851	-0.776744442206667
TAF1	6872	0.014384032365091	-0.258304156248887
IPP	3652	0.0143865286809613	-1.04360648509111
		0.0143909001489687	-0.865073025544445
		0.0143998054961515	0.306167374857778
FFAR1	2864	0.0144179492045383	-0.483485294971111
PDIK1L	149420	0.0144242294230096	0.678665462475556
SRPK1	6732	0.0144242294230096	0.496776656911113
CCR6	1235	0.0144242294230096	-1.42193384403333
ATP23	91419	0.0144311166719473	-0.60382361042889
SPATA31D5P	347127	0.0144311322371945	0.26906290480889
		0.0144325376466842	0.741043023000001
RAPGEF4	11069	0.0144363187581588	0.665705405962222
GTF2F2	2963	0.0144396503042236	-0.444443990088888
SLC5A11	115584	0.0144396503042236	-0.30759832208
MCOLN3	55283	0.0144417751196124	-0.674360414715554
WNK3	65267	0.0144454535738732	-0.256744261111111
RTP4	64108	0.0144646721409662	-0.463322941975554
HIST1H3G	8355	0.0144781385409205	0.956665551957779
SNAP29	9342	0.0144781385409205	-0.754756848515553
		0.0144781385409205	-0.478549240537775
KRTAP5-8	57830	0.0144781385409205	0.44750189114889
EIF2S3	1968	0.0144932949691794	0.342865205882221
CYP2D7	1564	0.0145063837920962	-0.380046175868888
BEND6	221336	0.0145199554688448	0.491784809051112
MAP3K12	7786	0.0145382832469633	-0.499213308655555
INPP1	3628	0.0145382832469633	0.663054065642223
HTR7	3363	0.0145665467990325	0.589958124102222
OR7E37P///MGC72080///OR7E5P///DAPL1///OR7E47P///OR7E12P///OR7E14P	100506759///389538///219445///92196///26628///10821///10819	0.0145677699506209	-0.549249622133332
TGFB3	7043	0.0145726676637614	-0.363854033828888
		0.0145809757761415	0.252043966366669
P4HB	5034	0.0145844966086752	0.437687028393336
IGSF9B	22997	0.0145945366534926	-0.367352799044442
HOXA11	3207	0.0145977594592583	0.406308069566669
C12orf43	64897	0.0145977594592583	-0.390308637033335
